dia,tarifario,opcao,intervalo,col,omie,tar,omieTar
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:00-14:15[,0.03156,-0.00158,0.01500,0.01321
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:15-14:30[,0.03225,-0.00102,0.01500,0.01384
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:30-14:45[,0.03228,-0.00100,0.01500,0.01387
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[14:45-15:00[,0.03228,-0.00100,0.01500,0.01387
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:00-15:15[,0.03228,-0.00100,0.01500,0.01387
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:15-15:30[,0.03228,-0.00100,0.01500,0.01387
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:30-15:45[,0.03228,-0.00100,0.01500,0.01387
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[15:45-16:00[,0.03228,-0.00100,0.01500,0.01387
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:00-16:15[,0.03251,-0.00081,0.01500,0.01408
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:15-16:30[,0.03269,-0.00066,0.01500,0.01425
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:30-16:45[,0.03302,-0.00039,0.01500,0.01456
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[16:45-17:00[,0.03348,-0.00002,0.01500,0.01498
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:00-17:15[,0.03350,0.00000,0.01500,0.01500
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:15-17:30[,0.03351,0.00001,0.01500,0.01501
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:30-17:45[,0.03482,0.00108,0.01500,0.01623
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[17:45-18:00[,0.03771,0.00343,0.01500,0.01890
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:00-18:15[,0.03484,0.00109,0.01500,0.01624
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:15-18:30[,0.08139,0.03888,0.01500,0.05934
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:30-18:45[,0.13810,0.08473,0.01500,0.11185
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[18:45-19:00[,0.16591,0.10700,0.01500,0.13760
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:00-19:15[,0.18860,0.12500,0.01500,0.15861
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:15-19:30[,0.22015,0.15000,0.01500,0.18783
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:30-19:45[,0.22491,0.15338,0.01500,0.19224
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[19:45-20:00[,0.23386,0.16014,0.01500,0.20052
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:00-20:15[,0.24045,0.16500,0.01500,0.20662
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:15-20:30[,0.24320,0.16693,0.01500,0.20917
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:30-20:45[,0.24086,0.16500,0.01500,0.20700
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[20:45-21:00[,0.23573,0.16084,0.01500,0.20225
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:00-21:15[,0.24163,0.16554,0.01500,0.20771
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:15-21:30[,0.23610,0.16124,0.01500,0.20259
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:30-21:45[,0.23438,0.16004,0.01500,0.20100
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[21:45-22:00[,0.23213,0.15846,0.01500,0.19892
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:00-22:15[,0.23374,0.15999,0.01500,0.20041
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:15-22:30[,0.22715,0.15500,0.01500,0.19431
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:30-22:45[,0.22718,0.15530,0.01500,0.19434
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[22:45-23:00[,0.21830,0.14845,0.01500,0.18611
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:00-23:15[,,,,
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:15-23:30[,,,,
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:30-23:45[,,,,
23/08/2026,EDP Indexada Horária,Tri-horário > 20.7 kVA - Ciclo Semanal,[23:45-00:00[,,,,
22/08/2026,EDP Indexada Horária,Simples,[00:00-00:15[,0.28364,0.16504,0.06070,0.24999
22/08/2026,EDP Indexada Horária,Simples,[00:15-00:30[,0.27871,0.16144,0.06070,0.24544
22/08/2026,EDP Indexada Horária,Simples,[00:30-00:45[,0.27651,0.16001,0.06070,0.24340
22/08/2026,EDP Indexada Horária,Simples,[00:45-01:00[,0.27587,0.15982,0.06070,0.24281
22/08/2026,EDP Indexada Horária,Simples,[01:00-01:15[,0.28015,0.16360,0.06070,0.24677
22/08/2026,EDP Indexada Horária,Simples,[01:15-01:30[,0.27540,0.16000,0.06070,0.24237
22/08/2026,EDP Indexada Horária,Simples,[01:30-01:45[,0.27499,0.15990,0.06070,0.24198
22/08/2026,EDP Indexada Horária,Simples,[01:45-02:00[,0.27249,0.15807,0.06070,0.23967
22/08/2026,EDP Indexada Horária,Simples,[02:00-02:15[,0.27463,0.16023,0.06070,0.24166
22/08/2026,EDP Indexada Horária,Simples,[02:15-02:30[,0.27092,0.15733,0.06070,0.23822
22/08/2026,EDP Indexada Horária,Simples,[02:30-02:45[,0.26792,0.15500,0.06070,0.23544
22/08/2026,EDP Indexada Horária,Simples,[02:45-03:00[,0.26778,0.15500,0.06070,0.23531
22/08/2026,EDP Indexada Horária,Simples,[03:00-03:15[,0.26813,0.15539,0.06070,0.23563
22/08/2026,EDP Indexada Horária,Simples,[03:15-03:30[,0.26708,0.15461,0.06070,0.23467
22/08/2026,EDP Indexada Horária,Simples,[03:30-03:45[,0.26687,0.15450,0.06070,0.23447
22/08/2026,EDP Indexada Horária,Simples,[03:45-04:00[,0.26741,0.15500,0.06070,0.23497
22/08/2026,EDP Indexada Horária,Simples,[04:00-04:15[,0.27127,0.15822,0.06070,0.23854
22/08/2026,EDP Indexada Horária,Simples,[04:15-04:30[,0.27016,0.15733,0.06070,0.23751
22/08/2026,EDP Indexada Horária,Simples,[04:30-04:45[,0.27331,0.15995,0.06070,0.24043
22/08/2026,EDP Indexada Horária,Simples,[04:45-05:00[,0.27508,0.16144,0.06070,0.24207
22/08/2026,EDP Indexada Horária,Simples,[05:00-05:15[,0.28105,0.16637,0.06070,0.24760
22/08/2026,EDP Indexada Horária,Simples,[05:15-05:30[,0.28439,0.16912,0.06070,0.25069
22/08/2026,EDP Indexada Horária,Simples,[05:30-05:45[,0.28442,0.16912,0.06070,0.25072
22/08/2026,EDP Indexada Horária,Simples,[05:45-06:00[,0.28552,0.17000,0.06070,0.25174
22/08/2026,EDP Indexada Horária,Simples,[06:00-06:15[,0.28712,0.17100,0.06070,0.25321
22/08/2026,EDP Indexada Horária,Simples,[06:15-06:30[,0.28779,0.17144,0.06070,0.25384
22/08/2026,EDP Indexada Horária,Simples,[06:30-06:45[,0.28537,0.16922,0.06070,0.25160
22/08/2026,EDP Indexada Horária,Simples,[06:45-07:00[,0.28550,0.16900,0.06070,0.25172
22/08/2026,EDP Indexada Horária,Simples,[07:00-07:15[,0.26910,0.15539,0.06070,0.23654
22/08/2026,EDP Indexada Horária,Simples,[07:15-07:30[,0.25339,0.14240,0.06070,0.22199
22/08/2026,EDP Indexada Horária,Simples,[07:30-07:45[,0.23168,0.12451,0.06070,0.20189
22/08/2026,EDP Indexada Horária,Simples,[07:45-08:00[,0.20511,0.10269,0.06070,0.17728
22/08/2026,EDP Indexada Horária,Simples,[08:00-08:15[,0.20440,0.10196,0.06070,0.17663
22/08/2026,EDP Indexada Horária,Simples,[08:15-08:30[,0.18424,0.08540,0.06070,0.15795
22/08/2026,EDP Indexada Horária,Simples,[08:30-08:45[,0.15219,0.05925,0.06070,0.12828
22/08/2026,EDP Indexada Horária,Simples,[08:45-09:00[,0.09252,0.01080,0.06070,0.07304
22/08/2026,EDP Indexada Horária,Simples,[09:00-09:15[,0.08646,0.00588,0.06070,0.06742
22/08/2026,EDP Indexada Horária,Simples,[09:15-09:30[,0.08144,0.00181,0.06070,0.06277
22/08/2026,EDP Indexada Horária,Simples,[09:30-09:45[,0.08045,0.00101,0.06070,0.06186
22/08/2026,EDP Indexada Horária,Simples,[09:45-10:00[,0.07973,0.00043,0.06070,0.06119
22/08/2026,EDP Indexada Horária,Simples,[10:00-10:15[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[10:15-10:30[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[10:30-10:45[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[10:45-11:00[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[11:00-11:15[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[11:15-11:30[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[11:30-11:45[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[11:45-12:00[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[12:00-12:15[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[12:15-12:30[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[12:30-12:45[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[12:45-13:00[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[13:00-13:15[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[13:15-13:30[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[13:30-13:45[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[13:45-14:00[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[14:00-14:15[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[14:15-14:30[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[14:30-14:45[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[14:45-15:00[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[15:00-15:15[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[15:15-15:30[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[15:30-15:45[,0.07919,-0.00001,0.06070,0.06069
22/08/2026,EDP Indexada Horária,Simples,[15:45-16:00[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[16:00-16:15[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[16:15-16:30[,0.07920,0.00000,0.06070,0.06070
22/08/2026,EDP Indexada Horária,Simples,[16:30-16:45[,0.07983,0.00051,0.06070,0.06128
22/08/2026,EDP Indexada Horária,Simples,[16:45-17:00[,0.08053,0.00108,0.06070,0.06193
22/08/2026,EDP Indexada Horária,Simples,[17:00-17:15[,0.08053,0.00108,0.06070,0.06193
22/08/2026,EDP Indexada Horária,Simples,[17:15-17:30[,0.08343,0.00343,0.06070,0.06462
22/08/2026,EDP Indexada Horária,Simples,[17:30-17:45[,0.09156,0.01000,0.06070,0.07214
22/08/2026,EDP Indexada Horária,Simples,[17:45-18:00[,0.12298,0.03538,0.06070,0.10124
22/08/2026,EDP Indexada Horária,Simples,[18:00-18:15[,0.12752,0.03899,0.06070,0.10544
22/08/2026,EDP Indexada Horária,Simples,[18:15-18:30[,0.18497,0.08519,0.06070,0.15864
22/08/2026,EDP Indexada Horária,Simples,[18:30-18:45[,0.21606,0.11000,0.06070,0.18743
22/08/2026,EDP Indexada Horária,Simples,[18:45-19:00[,0.26003,0.14500,0.06070,0.22813
22/08/2026,EDP Indexada Horária,Simples,[19:00-19:15[,0.26782,0.15086,0.06070,0.23535
22/08/2026,EDP Indexada Horária,Simples,[19:15-19:30[,0.28230,0.16201,0.06070,0.24875
22/08/2026,EDP Indexada Horária,Simples,[19:30-19:45[,0.29914,0.17500,0.06070,0.26435
22/08/2026,EDP Indexada Horária,Simples,[19:45-20:00[,0.31603,0.18800,0.06070,0.27999
22/08/2026,EDP Indexada Horária,Simples,[20:00-20:15[,0.30233,0.17699,0.06070,0.26731
22/08/2026,EDP Indexada Horária,Simples,[20:15-20:30[,0.30050,0.17536,0.06070,0.26561
22/08/2026,EDP Indexada Horária,Simples,[20:30-20:45[,0.29363,0.17000,0.06070,0.25925
22/08/2026,EDP Indexada Horária,Simples,[20:45-21:00[,0.29098,0.16800,0.06070,0.25679
22/08/2026,EDP Indexada Horária,Simples,[21:00-21:15[,0.29587,0.17200,0.06070,0.26132
22/08/2026,EDP Indexada Horária,Simples,[21:15-21:30[,0.28830,0.16616,0.06070,0.25431
22/08/2026,EDP Indexada Horária,Simples,[21:30-21:45[,0.28779,0.16595,0.06070,0.25384
22/08/2026,EDP Indexada Horária,Simples,[21:45-22:00[,0.28001,0.16000,0.06070,0.24664
22/08/2026,EDP Indexada Horária,Simples,[22:00-22:15[,0.27992,0.16000,0.06070,0.24655
22/08/2026,EDP Indexada Horária,Simples,[22:15-22:30[,0.27715,0.15809,0.06070,0.24399
22/08/2026,EDP Indexada Horária,Simples,[22:30-22:45[,0.27203,0.15429,0.06070,0.23924
22/08/2026,EDP Indexada Horária,Simples,[22:45-23:00[,0.26633,0.15000,0.06070,0.23397
22/08/2026,EDP Indexada Horária,Simples,[23:00-23:15[,0.27966,0.16100,0.06070,0.24631
22/08/2026,EDP Indexada Horária,Simples,[23:15-23:30[,0.27861,0.16052,0.06070,0.24534
22/08/2026,EDP Indexada Horária,Simples,[23:30-23:45[,0.27580,0.15864,0.06070,0.24274
22/08/2026,EDP Indexada Horária,Simples,[23:45-00:00[,0.27510,0.15846,0.06070,0.24209
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[00:00-00:15[,0.23874,0.16504,0.01580,0.20509
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[00:15-00:30[,0.23381,0.16144,0.01580,0.20054
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[00:30-00:45[,0.23161,0.16001,0.01580,0.19850
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[00:45-01:00[,0.23097,0.15982,0.01580,0.19791
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[01:00-01:15[,0.23525,0.16360,0.01580,0.20187
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[01:15-01:30[,0.23050,0.16000,0.01580,0.19747
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[01:30-01:45[,0.23009,0.15990,0.01580,0.19708
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[01:45-02:00[,0.22759,0.15807,0.01580,0.19477
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[02:00-02:15[,0.22973,0.16023,0.01580,0.19676
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[02:15-02:30[,0.22602,0.15733,0.01580,0.19332
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[02:30-02:45[,0.22302,0.15500,0.01580,0.19054
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[02:45-03:00[,0.22288,0.15500,0.01580,0.19041
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[03:00-03:15[,0.22323,0.15539,0.01580,0.19073
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[03:15-03:30[,0.22218,0.15461,0.01580,0.18977
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[03:30-03:45[,0.22197,0.15450,0.01580,0.18957
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[03:45-04:00[,0.22251,0.15500,0.01580,0.19007
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[04:00-04:15[,0.22637,0.15822,0.01580,0.19364
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[04:15-04:30[,0.22526,0.15733,0.01580,0.19261
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[04:30-04:45[,0.22841,0.15995,0.01580,0.19553
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[04:45-05:00[,0.23018,0.16144,0.01580,0.19717
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[05:00-05:15[,0.23615,0.16637,0.01580,0.20270
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[05:15-05:30[,0.23949,0.16912,0.01580,0.20579
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[05:30-05:45[,0.23952,0.16912,0.01580,0.20582
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[05:45-06:00[,0.24062,0.17000,0.01580,0.20684
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[06:00-06:15[,0.24222,0.17100,0.01580,0.20831
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[06:15-06:30[,0.24289,0.17144,0.01580,0.20894
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[06:30-06:45[,0.24047,0.16922,0.01580,0.20670
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[06:45-07:00[,0.24060,0.16900,0.01580,0.20682
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[07:00-07:15[,0.22420,0.15539,0.01580,0.19164
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[07:15-07:30[,0.20849,0.14240,0.01580,0.17709
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[07:30-07:45[,0.18678,0.12451,0.01580,0.15699
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[07:45-08:00[,0.16021,0.10269,0.01580,0.13238
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[08:00-08:15[,0.22720,0.10196,0.08350,0.19943
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[08:15-08:30[,0.20704,0.08540,0.08350,0.18075
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[08:30-08:45[,0.17499,0.05925,0.08350,0.15108
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[08:45-09:00[,0.11532,0.01080,0.08350,0.09584
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[09:00-09:15[,0.10926,0.00588,0.08350,0.09022
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[09:15-09:30[,0.10424,0.00181,0.08350,0.08557
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[09:30-09:45[,0.10325,0.00101,0.08350,0.08466
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[09:45-10:00[,0.10253,0.00043,0.08350,0.08399
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[10:00-10:15[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[10:15-10:30[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[10:30-10:45[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[10:45-11:00[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[11:00-11:15[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[11:15-11:30[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[11:30-11:45[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[11:45-12:00[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[12:00-12:15[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[12:15-12:30[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[12:30-12:45[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[12:45-13:00[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[13:00-13:15[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[13:15-13:30[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[13:30-13:45[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[13:45-14:00[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[14:00-14:15[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[14:15-14:30[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[14:30-14:45[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[14:45-15:00[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[15:00-15:15[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[15:15-15:30[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[15:30-15:45[,0.10199,-0.00001,0.08350,0.08349
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[15:45-16:00[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[16:00-16:15[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[16:15-16:30[,0.10200,0.00000,0.08350,0.08350
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[16:30-16:45[,0.10263,0.00051,0.08350,0.08408
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[16:45-17:00[,0.10333,0.00108,0.08350,0.08473
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[17:00-17:15[,0.10333,0.00108,0.08350,0.08473
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[17:15-17:30[,0.10623,0.00343,0.08350,0.08742
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[17:30-17:45[,0.11436,0.01000,0.08350,0.09494
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[17:45-18:00[,0.14578,0.03538,0.08350,0.12404
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[18:00-18:15[,0.15032,0.03899,0.08350,0.12824
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[18:15-18:30[,0.20777,0.08519,0.08350,0.18144
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[18:30-18:45[,0.23886,0.11000,0.08350,0.21023
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[18:45-19:00[,0.28283,0.14500,0.08350,0.25093
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[19:00-19:15[,0.29062,0.15086,0.08350,0.25815
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[19:15-19:30[,0.30510,0.16201,0.08350,0.27155
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[19:30-19:45[,0.32194,0.17500,0.08350,0.28715
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[19:45-20:00[,0.33883,0.18800,0.08350,0.30279
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[20:00-20:15[,0.32513,0.17699,0.08350,0.29011
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[20:15-20:30[,0.32330,0.17536,0.08350,0.28841
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[20:30-20:45[,0.31643,0.17000,0.08350,0.28205
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[20:45-21:00[,0.31378,0.16800,0.08350,0.27959
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[21:00-21:15[,0.31867,0.17200,0.08350,0.28412
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[21:15-21:30[,0.31110,0.16616,0.08350,0.27711
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[21:30-21:45[,0.31059,0.16595,0.08350,0.27664
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[21:45-22:00[,0.30281,0.16000,0.08350,0.26944
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[22:00-22:15[,0.23502,0.16000,0.01580,0.20165
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[22:15-22:30[,0.23225,0.15809,0.01580,0.19909
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[22:30-22:45[,0.22713,0.15429,0.01580,0.19434
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[22:45-23:00[,0.22143,0.15000,0.01580,0.18907
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[23:00-23:15[,0.23476,0.16100,0.01580,0.20141
22/08/2026,EDP Indexada Horária,Bi-horário - Ciclo Diário,[23:15-23:30[,0.23371,0.16052,0.01580,0.20044
